Date (MM/DD/YYYY),Time (HH:mm:ss),Chlorophyll RFU,SpCond µS/cm,ODO mg/L,TAL PC RFU,Turbidity FNU,pH,Temp °C
8/16/2021,23:36:48,1.25,19954.8,7.41,0.22,61.82,7.79,21.763
8/16/2021,23:51:48,1.25,19996.3,7.16,0.3,62.39,7.74,21.696
8/17/2021,0:06:48,1.23,20012.7,6.92,0.28,73.44,7.68,21.64
8/17/2021,0:21:48,1.18,20019.2,6.5,0.26,77.51,7.59,21.569
8/17/2021,0:36:48,1.15,20029.7,6.14,0.26,68,7.49,21.537
8/17/2021,0:51:48,1.08,20024,5.92,0.23,63.13,7.43,21.518
8/17/2021,1:06:48,1.09,20020.3,5.79,0.22,59.87,7.38,21.508
8/17/2021,1:21:48,1.03,20024.4,5.7,0.18,49.58,7.35,21.485
8/17/2021,1:36:48,0.99,20032.5,5.64,0.15,43.01,7.32,21.454
8/17/2021,1:51:48,0.96,20052.4,5.59,0.14,35.65,7.3,21.422
8/17/2021,2:06:48,0.98,20068.6,5.52,0.14,28.51,7.27,21.365
8/17/2021,2:21:48,0.94,20095.7,5.5,0.13,25.46,7.25,21.329
8/17/2021,2:36:48,0.97,20111.2,5.5,0.14,22.63,7.24,21.29
8/17/2021,2:51:48,0.97,20133.9,5.5,0.14,20.68,7.23,21.254
8/17/2021,3:06:48,0.95,20152.6,5.47,0.11,17.11,7.21,21.2
8/17/2021,3:21:48,0.94,20197.9,5.44,0.13,15.54,7.19,21.14
8/17/2021,3:36:48,0.94,20244.7,5.4,0.1,14.56,7.18,21.074
8/17/2021,3:51:48,0.97,20295.2,5.35,0.13,13.3,7.16,21.01
8/17/2021,4:06:48,0.97,20347.8,5.35,0.11,12.83,7.15,20.948
8/17/2021,4:21:48,0.98,20398.7,5.35,0.09,13.11,7.14,20.86
8/17/2021,4:36:48,0.99,20457,5.33,0.09,12.41,7.13,20.791
8/17/2021,4:51:48,0.98,20516.8,5.28,0.09,12.08,7.11,20.71
8/17/2021,5:06:48,0.99,20568.5,5.29,0.08,13.35,7.11,20.627
8/17/2021,5:21:48,1.06,20612.9,5.32,0.09,16.61,7.1,20.545
8/17/2021,5:36:48,1.02,20650.6,5.32,0.07,16.35,7.1,20.473
8/17/2021,5:51:48,1.11,20674.4,5.34,0.08,21.34,7.09,20.403
8/17/2021,6:06:48,1.16,20694.4,5.36,0.15,18.61,7.09,20.349
8/17/2021,6:21:48,1.16,20705.1,5.39,0.17,14.01,7.09,20.301
8/17/2021,6:36:48,1.16,20714.7,5.42,0.18,15.96,7.09,20.236
8/17/2021,6:51:48,1,20709.8,5.55,0.09,12.78,7.11,20.175
8/17/2021,7:06:48,1.07,20029.6,7.52,0.16,52.65,7.54,18.572
8/17/2021,7:21:48,1.32,19254.4,8.23,0.4,140.17,7.77,18.251
8/17/2021,7:36:48,1.38,18730,8.41,0.44,106.19,7.86,18.436
8/17/2021,7:51:48,1.35,18500.5,8.46,0.39,107.99,7.9,18.668
8/17/2021,8:06:48,1.37,18421.4,8.56,0.38,102.63,7.92,18.484
8/17/2021,8:21:48,1.26,18493.1,8.4,0.3,74.01,7.89,19.015
8/17/2021,8:36:48,1.25,18516.6,8.39,0.32,65.88,7.88,19.04
8/17/2021,8:51:48,1.27,18467.3,8.38,0.31,54.99,7.88,19.218
8/17/2021,9:06:48,1.24,18472.3,8.38,0.25,62.8,7.89,19.281
8/17/2021,9:21:48,1.3,18485.6,8.38,0.31,61.55,7.89,19.325
8/17/2021,9:36:48,1.27,18540.1,8.39,0.27,52.21,7.89,19.297
8/17/2021,9:51:48,1.29,18565.8,8.38,0.28,51.09,7.89,19.345
8/17/2021,10:06:48,1.32,18561.4,8.4,0.3,48.46,7.89,19.473
8/17/2021,10:21:48,1.26,18557.6,8.41,0.28,45.38,7.89,19.509
8/17/2021,10:36:48,1.31,18668.6,8.41,0.27,50.83,7.9,19.62
8/17/2021,10:51:48,1.41,18758.3,8.42,0.3,51.92,7.9,19.715
8/17/2021,11:06:48,1.43,18772.4,8.43,0.29,50.23,7.9,19.755
8/17/2021,11:21:48,1.48,18730.9,8.45,0.3,48.68,7.9,19.78
8/17/2021,11:36:48,1.52,18758.5,8.46,0.28,45.59,7.9,19.885
8/17/2021,11:51:48,1.46,18724.9,8.5,0.3,45.15,7.88,19.865
8/17/2021,12:06:48,1.45,18765,8.45,0.23,42.54,7.87,19.799
8/17/2021,12:21:48,1.4,18763.4,8.5,0.26,35.75,7.89,20.004
8/17/2021,12:36:48,1.26,18753.1,8.46,0.23,35.02,7.89,20.052
8/17/2021,12:51:48,1.32,18763.8,8.47,0.23,29.92,7.9,20.212
8/17/2021,13:06:48,1.22,18721.3,8.52,0.24,30.56,7.91,20.442
8/17/2021,13:21:48,1.19,18645.4,8.6,0.24,31.63,7.9,20.467
8/17/2021,13:36:48,1.2,18610.9,8.56,0.19,28.64,7.88,20.288
8/17/2021,13:51:48,1.27,18567.9,8.64,0.23,25.59,7.89,20.416
8/17/2021,14:06:48,1.19,18564.7,8.65,0.23,23.64,7.9,20.467
8/17/2021,14:21:48,1.23,18551.7,8.62,0.23,23.02,7.89,20.479
8/17/2021,14:36:48,1.23,18560.4,8.68,0.23,23.86,7.89,20.66
8/17/2021,14:51:48,1.16,18597.6,8.59,0.22,21.27,7.86,20.515
8/17/2021,15:06:48,1.16,18647.1,8.54,0.21,19.79,7.84,20.435
8/17/2021,15:21:48,1.1,18676.6,8.52,0.2,18.9,7.83,20.504
8/17/2021,15:36:48,1.12,18719.6,8.51,0.21,17.97,7.82,20.472
8/17/2021,15:51:48,1.13,18732.9,8.55,0.21,16.48,7.83,20.679
8/17/2021,16:06:48,1.07,18737.1,8.53,0.19,18.09,7.82,20.786
8/17/2021,16:21:48,1.12,18754.3,8.52,0.17,15.39,7.81,20.82
8/17/2021,16:36:48,1.21,18742.1,8.52,0.17,15.55,7.82,21.147
8/17/2021,16:51:48,1.6,18735.8,8.34,0.24,49.61,7.9,22.998
8/17/2021,17:06:48,1.75,18947.4,8.25,0.27,67.13,7.91,23.389
8/17/2021,17:21:48,1.88,18864.7,8.27,0.25,69.14,7.93,23.401
8/17/2021,17:36:48,1.74,18935.1,8.23,0.27,61.19,7.92,23.446
8/17/2021,17:51:48,1.76,18844.6,8.25,0.28,70.62,7.94,23.254
8/17/2021,18:06:48,1.74,19018,8.3,0.26,60.11,7.92,22.871
8/17/2021,18:21:48,1.75,19129.1,8.37,0.29,76.81,7.92,22.64
8/17/2021,18:36:48,1.84,19321.1,8.42,0.39,72.48,7.93,22.468
8/17/2021,18:51:48,1.8,19461.2,8.43,0.37,56.78,7.93,22.276
8/17/2021,19:06:48,1.8,19636.7,8.51,0.31,65.79,7.94,22.056
8/17/2021,19:21:48,1.72,19620,8.44,0.35,88.69,7.93,22.062
8/17/2021,19:36:48,1.79,19624.7,8.52,0.33,64.4,7.97,22.022
8/17/2021,19:51:48,1.78,19597.6,8.5,0.28,63.95,7.98,22
8/17/2021,20:06:48,1.85,19499.9,8.51,0.31,64.54,7.98,21.882
8/17/2021,20:21:48,1.87,19496.5,8.49,0.31,67.1,7.99,21.823
8/17/2021,20:36:48,1.83,19398.7,8.46,0.35,77.22,7.98,21.739
8/17/2021,20:51:48,1.77,19455.5,8.42,0.35,76.59,7.99,21.839
8/17/2021,21:06:48,1.92,19365.8,8.4,0.34,77.7,8,21.924
8/17/2021,21:21:48,1.82,19073.9,8.34,0.31,74.92,8,21.88
8/17/2021,21:36:48,1.95,18938.3,8.26,0.32,74.05,7.99,21.796
8/17/2021,21:51:48,2.1,18888.1,8.32,0.32,56.09,7.99,21.471
8/17/2021,22:06:48,1.87,18962.9,8.39,0.27,49.08,7.99,21.222
8/17/2021,22:21:48,1.9,18946.6,8.36,0.29,49.59,7.98,21.058
8/17/2021,22:36:48,1.83,18976,8.37,0.26,38.74,7.98,20.91
8/17/2021,22:51:48,1.85,18959,8.28,0.27,42.71,7.96,20.94
8/17/2021,23:06:48,1.91,18971.2,8.26,0.32,41,7.96,20.913
8/17/2021,23:21:48,1.76,19020.9,8.23,0.33,34.15,7.96,20.875
8/17/2021,23:36:48,1.81,18988,8.21,0.33,29.56,7.95,20.834
8/17/2021,23:51:48,1.73,19011.3,8.03,0.35,29.92,7.93,20.848
8/18/2021,0:06:48,1.58,19025.9,7.85,0.32,29.07,7.9,20.89
8/18/2021,0:21:48,1.51,19081.1,7.64,0.32,36.83,7.87,20.94
8/18/2021,0:36:48,1.56,19147.8,7.39,0.29,42.92,7.82,20.951
8/18/2021,0:51:48,1.55,19222.3,7.2,0.33,49.9,7.78,20.953
8/18/2021,1:06:48,1.47,19318.5,6.91,0.32,59.34,7.72,20.862
8/18/2021,1:21:48,1.39,19450.1,6.51,0.32,65.29,7.61,20.725
8/18/2021,1:36:48,1.34,19548.6,6.21,0.33,58.73,7.52,20.612
8/18/2021,1:51:48,1.3,19613.3,6.01,0.29,59,7.45,20.529
8/18/2021,2:06:48,1.24,19661.3,5.89,0.29,54.24,7.4,20.5
8/18/2021,2:21:48,1.24,19711.6,5.81,0.29,46.25,7.36,20.459
8/18/2021,2:36:48,1.2,19750.3,5.78,0.24,43.28,7.33,20.403
8/18/2021,2:51:48,1.18,19803.5,5.7,0.25,36.79,7.3,20.334
8/18/2021,3:06:48,1.17,19849.1,5.67,0.21,29.75,7.28,20.283
8/18/2021,3:21:48,1.14,19892.2,5.66,0.19,25.33,7.26,20.236
8/18/2021,3:36:48,1.14,19929.3,5.65,0.18,21.94,7.25,20.196
8/18/2021,3:51:48,1.12,19961.1,5.65,0.17,20.16,7.24,20.152
8/18/2021,4:06:48,1.1,20002.8,5.61,0.13,17.89,7.22,20.104
8/18/2021,4:21:48,1.08,20048.4,5.56,0.14,16.63,7.2,20.055
8/18/2021,4:36:48,1.06,20099.7,5.49,0.14,15.68,7.18,20.004
8/18/2021,4:51:48,1.11,20146.7,5.42,0.13,14.7,7.16,19.95
8/18/2021,5:06:48,1.08,20191.7,5.36,0.15,14.22,7.14,19.898
8/18/2021,5:21:48,1.04,20245.8,5.29,0.14,14.01,7.12,19.837
8/18/2021,5:36:48,1.06,20295.6,5.21,0.1,13.75,7.1,19.792
8/18/2021,5:51:48,1.06,20346.6,5.14,0.11,13,7.09,19.741
8/18/2021,6:06:48,1.13,20391.4,5.06,0.17,19.56,7.07,19.687
8/18/2021,6:21:48,1.11,20428.3,5.02,0.13,15.23,7.06,19.639
8/18/2021,6:36:48,1.08,20459.8,5,0.13,13.5,7.05,19.596
8/18/2021,6:51:48,1.01,20484.5,4.97,0.1,11.49,7.04,19.563
8/18/2021,7:06:48,1.05,20513.6,4.94,0.12,10.9,7.03,19.527
8/18/2021,7:21:48,1.07,20536.6,4.93,0.11,9.87,7.02,19.498
8/18/2021,7:36:48,1.17,20550.7,4.9,0.12,9.9,7.01,19.472
8/18/2021,7:51:48,1.07,20559.7,4.9,0.14,9.66,7.02,19.452
8/18/2021,8:06:48,0.98,20504.8,5.11,0.14,14.21,7.07,19.347
8/18/2021,8:21:48,2.03,19906,7.46,0.53,166.36,7.69,17.95
8/18/2021,8:36:48,2.08,19812.5,7.47,0.6,184.42,7.7,18.135
8/18/2021,8:51:48,1.95,19674.7,7.6,0.56,172.68,7.75,18.482
8/18/2021,9:06:48,1.64,19603.9,7.72,0.39,81.14,7.77,18.866
8/18/2021,9:21:48,1.64,19321,8.09,0.39,65.73,7.85,18.779
8/18/2021,9:36:48,1.71,19229.3,8.18,0.36,69.26,7.88,18.805
8/18/2021,9:51:48,1.66,19199.6,8.27,0.38,62.78,7.89,18.772
8/18/2021,10:06:48,1.64,19091.6,8.48,0.36,50.29,7.93,18.65
8/18/2021,10:21:48,1.61,19082.2,8.49,0.31,45.48,7.93,18.687
8/18/2021,10:36:48,1.65,19057.2,8.56,0.32,41.84,7.92,18.706
8/18/2021,10:51:48,1.62,19050,8.55,0.33,50.98,7.92,18.853
8/18/2021,11:06:48,1.47,19079.1,8.51,0.3,42.74,7.91,19.144
8/18/2021,11:21:48,1.39,19138.8,8.46,0.29,40.02,7.91,19.501
8/18/2021,11:36:48,1.44,19162.1,8.49,0.27,43.67,7.91,19.594
8/18/2021,11:51:48,1.41,19169.4,8.52,0.27,38.74,7.91,19.698
8/18/2021,12:06:48,1.41,19193.9,8.52,0.27,38.91,7.92,19.911
8/18/2021,12:21:48,1.39,19298.4,8.54,0.25,35.84,7.93,20.09
8/18/2021,12:36:48,1.4,19325.5,8.58,0.26,34.8,7.94,20.286
8/18/2021,12:51:48,1.49,19314.9,8.61,0.29,34.63,7.95,20.362
8/18/2021,13:06:48,1.49,19367.1,8.62,0.28,35.07,7.95,20.464
8/18/2021,13:21:48,1.38,19462.9,8.6,0.23,35.24,7.96,20.613
8/18/2021,13:36:48,1.43,19451.9,8.54,0.24,47.8,7.95,20.593
8/18/2021,13:51:48,1.36,19411.4,8.57,0.25,31.56,7.95,20.6
8/18/2021,14:06:48,1.46,19378.4,8.58,0.28,28.46,7.95,20.705
8/18/2021,14:21:48,1.49,19300.9,8.66,0.28,24.7,7.94,20.795
8/18/2021,14:36:48,1.47,19216.8,8.7,0.27,27.14,7.93,20.661
8/18/2021,14:51:48,1.57,19185.9,8.78,0.28,24.3,7.93,20.639
8/18/2021,15:06:48,1.65,19146.1,8.78,0.31,24.34,7.93,20.486
8/18/2021,15:21:48,1.65,19141.2,8.83,0.29,26.03,7.93,20.439
8/18/2021,15:36:48,1.65,19117.8,8.82,0.3,26.64,7.92,20.283
8/18/2021,15:51:48,1.67,19135.3,8.77,0.29,26.18,7.91,20.167
8/18/2021,16:06:48,1.75,19158.4,8.81,0.29,23.55,7.91,20.269
8/18/2021,16:21:48,1.77,19192.6,8.78,0.3,21.8,7.89,20.319
8/18/2021,16:36:48,1.79,19233.2,8.75,0.3,19.92,7.86,20.399
8/18/2021,16:51:48,1.75,19283,8.7,0.29,17.14,7.84,20.43
8/18/2021,17:06:48,1.68,19337.6,8.64,0.25,14.55,7.81,20.498
8/18/2021,17:21:48,1.75,19360.6,8.62,0.3,15.33,7.8,20.538
8/18/2021,17:36:48,1.81,19362.2,8.61,0.28,15.83,7.8,20.586
8/18/2021,17:51:48,1.9,19375.2,8.48,0.3,19.73,7.81,20.929
8/18/2021,18:06:48,1.84,19400.8,8.3,0.33,26.47,7.82,21.437
8/18/2021,18:21:48,1.91,19383.3,8.51,0.24,29.12,7.83,20.96
8/18/2021,18:36:48,2.14,19701.9,8.75,0.33,44.05,8.01,21.9
8/18/2021,18:51:48,2.2,19750.5,8.78,0.34,52.57,8.02,21.855
8/18/2021,19:06:48,2.2,19722.3,8.73,0.37,58.69,8.01,21.801
8/18/2021,19:21:48,2.21,19691.6,8.65,0.39,55.45,8,21.833
8/18/2021,19:36:48,2.18,19635.2,8.57,0.39,61.01,7.98,21.761
8/18/2021,19:51:48,2.27,19551.5,8.52,0.44,73.7,7.98,21.698
8/18/2021,20:06:48,2.17,19570,8.57,0.39,92.27,7.97,21.413
8/18/2021,20:21:48,2.14,19583.3,8.63,0.38,55.66,7.98,21.201
8/18/2021,20:36:48,2.05,19548.1,8.75,0.35,47.86,8.02,21.114
8/18/2021,20:51:48,1.98,19584.1,8.7,0.36,50.9,8.02,20.965
8/18/2021,21:06:48,1.97,19533.1,8.67,0.35,52.47,8.01,20.947
8/18/2021,21:21:48,1.99,19523.3,8.69,0.34,48.04,8.01,20.96
8/18/2021,21:36:48,2.02,19577.3,8.65,0.38,49,8.01,20.94
8/18/2021,21:51:48,2.08,19782.2,8.64,0.32,50.71,8.01,20.802
8/18/2021,22:06:48,1.8,19854.8,8.62,0.32,45.44,7.99,20.683
8/18/2021,22:21:48,1.64,19818.1,8.59,0.29,47.26,7.98,20.642
8/18/2021,22:36:48,1.65,19754.6,8.54,0.28,45.28,7.97,20.596
8/18/2021,22:51:48,1.56,19687.3,8.51,0.32,44.08,7.96,20.53
8/18/2021,23:06:48,1.66,19643.1,8.49,0.31,46.67,7.96,20.463
8/18/2021,23:21:48,1.67,19612.7,8.48,0.29,43.22,7.96,20.408
8/18/2021,23:36:48,1.53,19524.1,8.45,0.32,43.46,7.95,20.38
8/18/2021,23:51:48,1.54,19491.3,8.45,0.26,42.66,7.95,20.322
8/19/2021,0:06:48,1.68,19562.1,8.43,0.32,42.49,7.96,20.252
8/19/2021,0:21:48,1.74,19638.4,8.35,0.33,41.22,7.96,20.181
8/19/2021,0:36:48,1.61,19581.8,8.32,0.32,29.9,7.94,20.151
8/19/2021,0:51:48,1.65,19616.1,8.2,0.3,29.42,7.92,20.111
8/19/2021,1:06:48,1.58,19645.6,8.07,0.3,30.84,7.9,20.101
8/19/2021,1:21:48,1.5,19677.3,7.85,0.36,32.26,7.86,20.022
8/19/2021,1:36:48,1.54,19684.4,7.71,0.29,34.7,7.83,19.962
8/19/2021,1:51:48,1.53,19693.6,7.51,0.3,44.14,7.78,19.896
8/19/2021,2:06:48,1.55,19698.3,7.33,0.36,45.94,7.74,19.851
8/19/2021,2:21:48,1.51,19712.3,7.01,0.34,53.33,7.66,19.759
8/19/2021,2:36:48,1.45,19743.6,6.73,0.32,58.02,7.58,19.695
8/19/2021,2:51:48,1.37,19775.9,6.53,0.31,54.28,7.51,19.65
8/19/2021,3:06:48,1.35,19795.6,6.37,0.29,52.75,7.46,19.634
8/19/2021,3:21:48,1.3,19818.6,6.29,0.28,44.96,7.42,19.617
8/19/2021,3:36:48,1.28,19844.8,6.22,0.25,41.21,7.38,19.593
8/19/2021,3:51:48,1.26,19871.2,6.18,0.23,36.37,7.36,19.555
8/19/2021,4:06:48,1.22,19897.9,6.14,0.19,30.64,7.33,19.51
8/19/2021,4:21:48,1.25,19921.8,6.09,0.19,26.41,7.31,19.469
8/19/2021,4:36:48,1.22,19956.6,6.07,0.18,23.98,7.29,19.426
8/19/2021,4:51:48,1.18,19984.9,6.06,0.16,21.03,7.28,19.388
8/19/2021,5:06:48,1.14,20018.9,6.03,0.17,16.61,7.26,19.346
8/19/2021,5:21:48,1.14,20056.2,6.04,0.17,25.58,7.25,19.297
8/19/2021,5:36:48,1.13,20103.6,6,0.17,16.29,7.23,19.241
8/19/2021,5:51:48,1.1,20149.3,5.98,0.19,15.49,7.22,19.185
8/19/2021,6:06:48,1.11,20195,5.97,0.17,15.28,7.2,19.125
8/19/2021,6:21:48,1.07,20237.3,5.97,0.15,15.8,7.19,19.062
8/19/2021,6:36:48,1.05,20279,5.95,0.16,15.27,7.18,19.001
8/19/2021,6:51:48,1.04,20328.1,5.9,0.17,15.57,7.16,18.947
8/19/2021,7:06:48,1.04,20368.7,5.88,0.18,15.5,7.15,18.887
8/19/2021,7:21:48,1.05,20414.2,5.87,0.19,17.82,7.13,18.839
8/19/2021,7:36:48,1.04,20440.8,5.92,0.19,23.34,7.13,18.788
8/19/2021,7:51:48,1.07,20473.2,5.96,0.17,22.28,7.13,18.755
8/19/2021,8:06:48,1.06,20496.4,5.99,0.18,28.78,7.13,18.74
8/19/2021,8:21:48,1.04,20518.1,6.04,0.19,20.49,7.12,18.721
8/19/2021,8:36:48,1.08,20530.3,6.08,0.16,20.7,7.12,18.723
8/19/2021,8:51:48,1,20481.7,6.59,0.17,19.71,7.22,18.581
8/19/2021,9:06:48,1.25,20185.8,7.61,0.24,36.64,7.48,18.183
8/19/2021,9:21:48,1.67,20096.6,8.4,0.55,214.41,7.73,18.299
8/19/2021,9:36:48,1.65,19823.6,8.38,0.47,185.57,7.73,18.542
8/19/2021,9:51:48,1.76,19792.1,8.4,0.6,285.95,7.73,18.76
8/19/2021,10:06:48,1.62,19760.7,8.46,0.53,185.74,7.77,18.886
8/19/2021,10:21:48,1.66,19677.3,8.55,0.47,139.39,7.84,18.938
8/19/2021,10:36:48,1.61,19658.6,8.55,0.45,119.58,7.84,19.04
8/19/2021,10:51:48,1.58,19642,8.52,0.43,123.19,7.84,19.214
8/19/2021,11:06:48,1.57,19637.7,8.51,0.38,113.67,7.83,19.313
8/19/2021,11:21:48,1.54,19628.5,8.5,0.38,94.83,7.82,19.39
8/19/2021,11:36:48,1.59,19569.8,8.5,0.38,85.88,7.83,19.506
8/19/2021,11:51:48,1.54,19479.5,8.5,0.38,89.4,7.83,19.638
8/19/2021,12:06:48,1.54,19357.3,8.5,0.33,95.81,7.84,19.781
8/19/2021,12:21:48,1.51,19277.4,8.52,0.35,87.07,7.85,19.872
8/19/2021,12:36:48,1.5,19241.2,8.53,0.32,85.81,7.87,20.021
8/19/2021,12:51:48,1.57,19329.9,8.55,0.35,104.91,7.88,20.141
8/19/2021,13:06:48,1.69,19277.1,8.56,0.37,94.01,7.89,20.265
8/19/2021,13:21:48,1.61,19206.8,8.57,0.35,89.77,7.9,20.337
8/19/2021,13:36:48,1.6,19160.4,8.57,0.34,86.8,7.9,20.441
8/19/2021,13:51:48,1.66,19164.2,8.57,0.34,80.75,7.89,20.553
8/19/2021,14:06:48,1.57,19215.9,8.58,0.32,72.55,7.89,20.657
8/19/2021,14:21:48,1.64,19307,8.58,0.36,67.11,7.89,20.729
8/19/2021,14:36:48,1.5,19289.1,8.54,0.25,60.52,7.89,20.855
8/19/2021,14:51:48,1.5,19239.4,8.55,0.27,51.02,7.89,20.801
8/19/2021,15:06:48,1.4,19269.2,8.52,0.29,48.56,7.89,20.933
8/19/2021,15:21:48,1.49,19322.3,8.6,0.26,38.95,7.9,21.214
8/19/2021,15:36:48,1.34,19368,8.63,0.27,42.87,7.89,21.173
8/19/2021,15:51:48,1.37,19367.1,8.67,0.26,43.32,7.89,21.23
8/19/2021,16:06:48,1.3,19372.5,8.6,0.27,42.85,7.87,21.122
8/19/2021,16:21:48,1.29,19436,8.57,0.26,41.88,7.85,21.074
8/19/2021,16:36:48,1.29,19530.1,8.56,0.23,37.08,7.83,21.015
8/19/2021,16:51:48,1.29,19599.6,8.62,0.24,33.18,7.82,21.062
8/19/2021,17:06:48,1.28,19653.1,8.6,0.24,28.45,7.79,21.052
8/19/2021,17:21:48,1.27,19699.9,8.59,0.23,27.06,7.77,21.002
8/19/2021,17:36:48,1.29,19752.2,8.57,0.21,24.01,7.75,20.975
8/19/2021,17:51:48,1.33,19817.7,8.55,0.22,21.2,7.71,20.965
8/19/2021,18:06:48,1.38,19870.4,8.5,0.26,20.7,7.68,20.955
8/19/2021,18:21:48,1.36,19902.8,8.46,0.21,35.62,7.66,20.946
8/19/2021,18:36:48,1.35,19924.9,8.44,0.23,19.55,7.65,20.939
8/19/2021,18:51:48,1.38,19947.1,8.4,0.24,17.13,7.64,20.927
8/19/2021,19:06:48,1.6,19852,8.28,0.27,31.14,7.72,21.098
8/19/2021,19:21:48,1.87,19574.4,8.14,0.4,95.47,7.9,21.399
8/19/2021,19:36:48,1.82,19556.1,8.11,0.45,101.47,7.87,21.193
8/19/2021,19:51:48,1.7,19455.6,8.2,0.47,113.16,7.89,20.929
8/19/2021,20:06:48,1.82,19460.7,8.24,0.43,105.63,7.87,20.725
8/19/2021,20:21:48,1.83,19482.6,8.27,0.42,96.69,7.88,20.628
8/19/2021,20:36:48,1.75,19538,8.28,0.43,100.77,7.87,20.56
8/19/2021,20:51:48,1.72,19640.6,8.2,0.39,93.74,7.84,20.514
8/19/2021,21:06:48,1.72,19598,8.16,0.44,105.89,7.85,20.559
8/19/2021,21:21:48,1.93,19585.8,8.17,0.52,169.64,7.86,20.513
8/19/2021,21:36:48,1.79,19626.3,8.2,0.41,92.82,7.87,20.472
8/19/2021,21:51:48,1.92,19622.5,8.29,0.45,117.21,7.9,20.394
8/19/2021,22:06:48,1.88,19664.6,8.4,0.43,112.31,7.92,20.169
8/19/2021,22:21:48,1.95,19731,8.44,0.4,108.66,7.92,20.001
8/19/2021,22:36:48,1.88,19760.4,8.45,0.43,94.76,7.91,19.91
8/19/2021,22:51:48,1.7,19715.4,8.46,0.39,90.22,7.93,19.812
8/19/2021,23:06:48,1.63,19622,8.45,0.39,86.52,7.93,19.779
8/19/2021,23:21:48,1.58,19535.6,8.45,0.37,87.17,7.93,19.758
8/19/2021,23:36:48,1.58,19401,8.43,0.36,83.67,7.92,19.765
8/19/2021,23:51:48,1.61,19262.3,8.42,0.39,95.4,7.92,19.789
8/20/2021,0:06:48,1.64,19213.8,8.41,0.37,88.99,7.91,19.795
8/20/2021,0:21:48,1.43,19187.2,8.4,0.38,89.94,7.91,19.764
8/20/2021,0:36:48,1.67,19227.3,8.38,0.4,103.92,7.91,19.747
8/20/2021,0:51:48,1.79,19263.2,8.37,0.45,115.74,7.91,19.706
8/20/2021,1:06:48,1.74,19380.6,8.35,0.43,93.8,7.9,19.595
8/20/2021,1:21:48,1.68,19390.3,8.31,0.36,92.12,7.89,19.503
8/20/2021,1:36:48,1.61,19379.7,8.35,0.38,85.9,7.9,19.485
8/20/2021,1:51:48,1.56,19354.8,8.23,0.35,67.99,7.88,19.395
8/20/2021,2:06:48,1.44,19382,8.13,0.36,67.95,7.86,19.334
8/20/2021,2:21:48,1.41,19420,7.96,0.35,63.95,7.82,19.221
8/20/2021,2:36:48,1.34,19457.2,7.82,0.33,70.09,7.79,19.124
8/20/2021,2:51:48,1.29,19494.3,7.64,0.36,68.4,7.75,19.04
8/20/2021,3:06:48,1.3,19535.9,7.42,0.39,74.62,7.7,18.961
8/20/2021,3:21:48,1.24,19597.2,7.15,0.34,75.4,7.63,18.882
8/20/2021,3:36:48,1.18,19660.6,6.87,0.33,72.77,7.56,18.836
8/20/2021,3:51:48,1.19,19715.9,6.68,0.32,67.38,7.5,18.814
8/20/2021,4:06:48,1.14,19761.6,6.54,0.31,62.27,7.45,18.82
8/20/2021,4:21:48,1.15,19802.1,6.42,0.28,56.11,7.41,18.822
8/20/2021,4:36:48,1.14,19842.8,6.35,0.26,52.04,7.38,18.826
8/20/2021,4:51:48,1.12,19886.6,6.27,0.24,46.12,7.35,18.812
8/20/2021,5:06:48,1.11,19921.8,6.21,0.24,39.93,7.33,18.788
8/20/2021,5:21:48,1.12,19954.6,6.15,0.25,34.78,7.31,18.773
8/20/2021,5:36:48,1.06,19993.6,6.09,0.2,30.39,7.28,18.762
8/20/2021,5:51:48,1.05,20023.4,6.05,0.22,26.78,7.27,18.755
8/20/2021,6:06:48,1.03,20069.3,6.01,0.19,25.54,7.25,18.739
8/20/2021,6:21:48,1,20105.7,5.96,0.18,23.02,7.23,18.716
8/20/2021,6:36:48,0.96,20153.4,5.89,0.2,21.1,7.21,18.693
8/20/2021,6:51:48,0.97,20203.2,5.82,0.17,19.26,7.18,18.669
8/20/2021,7:06:48,0.92,20249.2,5.76,0.2,18.38,7.17,18.641
8/20/2021,7:21:48,0.92,20292.8,5.68,0.17,16.81,7.14,18.608
8/20/2021,7:36:48,0.93,20332.6,5.59,0.18,15.66,7.13,18.589
8/20/2021,7:51:48,0.94,20381.6,5.51,0.18,15.22,7.11,18.568
8/20/2021,8:06:48,0.95,20419.2,5.46,0.2,15.2,7.1,18.551
8/20/2021,8:21:48,0.97,20454.8,5.41,0.19,22.95,7.08,18.542
8/20/2021,8:36:48,1,20490.6,5.37,0.17,20.3,7.07,18.547
8/20/2021,8:51:48,1.04,20522.7,5.36,0.2,31.99,7.06,18.558
8/20/2021,9:06:48,1.03,20549.8,5.36,0.16,14.72,7.06,18.584
8/20/2021,9:21:48,0.97,20567.7,5.35,0.14,12.02,7.05,18.616
8/20/2021,9:36:48,1.01,20580.4,5.34,0.15,10.49,7.04,18.652
8/20/2021,9:51:48,0.95,20562.7,5.43,0.13,13.08,7.05,18.74
8/20/2021,10:06:48,1.07,20385,6.34,0.2,30.59,7.22,19.234
8/20/2021,10:21:48,1.73,19886.4,7.72,0.47,119.36,7.59,19.004
8/20/2021,10:36:48,1.9,19736.9,8.52,0.56,153.82,7.87,18.916
